playerId,seasonId,position_group,age,value_eur,predicted_eur,oof_predicted_eur
580979,188221,CM,20.4435318275154,125000.0,306099.1722121678,309183.94078932103
584133,188221,CM,21.678302532511978,300000.0,285947.18748672446,283527.3114004132
584518,188221,CB,19.783709787816566,200000.0,253176.91073235686,262965.98555149144
593057,188221,GK,20.736481861738536,175000.0,280885.8998364785,289848.7685916564
593103,188221,ST,22.33264887063655,325000.0,276987.3847199919,245507.57649566868
593190,188221,GK,21.78507871321013,350000.0,262130.19552925462,277775.57114794163
593200,188221,CB,22.715947980835043,125000.0,190695.7061955221,195870.65013344318
593227,188221,FB,22.940451745379878,125000.0,243409.7180639701,269129.068936176
593289,188221,AM_WG,22.00684462696783,200000.0,255158.77029342062,259476.45375816632
594929,188221,FB,19.529089664613277,450000.0,311456.9534531724,340214.00655352557
594960,188221,CB,18.767967145790553,500000.0,286769.1470433521,277667.4733713335
594968,188221,ST,18.442162902121833,2000000.0,398495.6157136602,367539.64463902055
599855,188221,ST,25.730321697467488,450000.0,217893.49049640668,224669.6036246335
605338,188221,CM,33.648186173853524,1000000.0,91422.10771233965,77945.97270399658
608713,188221,CM,20.88432580424367,800000.0,318260.0157649631,314816.7078499196
618688,188221,FB,19.222450376454482,300000.0,344531.37727267423,323239.0019967005
619466,188221,FB,21.00479123887748,450000.0,274501.4005537083,315274.7935805306
619546,188221,CM,21.738535249828885,100000.0,265451.1066778532,262240.686694475
621886,188221,CM,21.190965092402465,225000.0,266441.7663194713,265089.07085271395
622114,188221,CM,19.66324435318275,300000.0,244241.5228128513,230893.4053781337
622338,188221,CB,21.453798767967147,100000.0,211801.22240332025,223631.3043444397
631946,188221,ST,17.88911704312115,500000.0,405970.0158428276,423276.9127419414
633058,188221,CM,23.64681724845996,150000.0,212798.74537511516,219461.19865723443
637720,188221,FB,21.308692676249144,100000.0,277156.27413474687,316647.6310869268
645032,188221,ST,17.560574948665298,3000000.0,411220.013172055,376020.96403899265
645035,188221,CM,16.75564681724846,1000000.0,395906.7567557978,361478.5262844918
645042,188221,FB,17.79876796714579,3000000.0,357928.6678768808,314263.2596971237
645045,188221,ST,16.632443531827516,1000000.0,483397.69190367055,454799.7733786481
646911,188221,FB,19.096509240246405,500000.0,345513.11502009025,332483.9437552834
646923,188221,CB,19.340177960301162,1500000.0,262067.722094351,251441.63366351378
647121,188221,CB,19.46611909650924,200000.0,274021.2076106229,285048.3898746457
658308,188221,AM_WG,17.43189596167009,500000.0,387670.54160167323,383445.3550138746
689107,188221,CM,18.38193018480493,1000000.0,322571.7797164374,318749.232964186
718518,188221,ST,18.77618069815195,125000.0,386172.6186677024,354512.90969947487
71052,188222,CM,32.89801505817933,75000.0,98867.44288254296,103031.48353656255
74954,188222,AM_WG,31.60848733744011,150000.0,117275.91477478079,119464.81711983318
222765,188222,ST,29.68104038329911,200000.0,142275.35734243956,157700.9355249847
227105,188222,ST,29.062286105407257,125000.0,150010.9587496922,170430.38548134963
248017,188222,AM_WG,27.742642026009584,350000.0,158994.43884256994,146582.25620048423
248118,188222,FB,29.399041752224505,150000.0,132427.3526246506,118505.62975276112
273992,188222,CB,25.308692676249144,150000.0,156122.5323448604,140475.1130706956
278926,188222,FB,31.6249144421629,100000.0,113555.17494033647,104686.40146317218
284650,188222,AM_WG,28.139630390143736,200000.0,161188.77738241034,160128.73419659532
328541,188222,CM,27.211498973305954,100000.0,158355.3385144153,146484.1794980251
345645,188222,ST,27.50444900752909,50000.0,168541.2123298815,146737.36314635735
345736,188222,GK,24.82135523613963,50000.0,184474.6514304478,193394.7286700191
351924,188222,GK,24.54757015742642,100000.0,181288.9971075567,172306.11405777457
360552,188222,ST,27.405886379192335,100000.0,154321.9189567203,176895.7209290629
